__label__not cb	"Sentence: ""India 's Jet Airways posts biggest quarterly loss in three years""   [− Tokens: 11]"
__label__cb	"Sentence: ""Which Bollywood Actor Should You Marry""   [− Tokens: 6]"
__label__not cb	"Sentence: ""World Health Organization declares tuberculosis emergency in Africa""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Many dead in Indian train crash""   [− Tokens: 6]"
__label__cb	"Sentence: ""Which "" Star Wars : The Force Awakens "" Hunk Is Your Soulmate""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Wladimir Klitschko unifies IBF , WBO heavyweight titles""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Latvian Health Official Resigns Over Cuts""   [− Tokens: 6]"
__label__cb	"Sentence: ""We Asked Jake Gyllenhaal And Jason Clarke Who They Would Bring On An "" Everest "" Climb""   [− Tokens: 17]"
__label__cb	"Sentence: ""15 Delicious Wings Guaranteed To Keep You Stuffed On Game Day""   [− Tokens: 11]"
__label__cb	"Sentence: ""What Do You Wish You Knew About Penises Before You Touched One""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Lord Falconer proposes bill to legalise assisted dying for terminal ill in UK""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Pakistan : Peshawar hit by triple bomb blasts""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Explosion in Russia kills 10 : authorities suspect Chechen involvement""   [− Tokens: 10]"
__label__cb	"Sentence: ""Which Sassy Tree Are You Based On Your Zodiac""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Sri Lanka Says Rebels Continue to Fight""   [− Tokens: 7]"
__label__cb	"Sentence: ""Which Video Game Couple Matches Your Relationship""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Eldest son of Khadr family denied bail ; purchased weapons for Afghan militants""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Canadian jail inmates used nail clippers to escape , report finds""   [− Tokens: 11]"
__label__cb	"Sentence: ""What Makes Carly Rae Jepsen A Pop Star""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Eleven alleged Russian spies arrested in US""   [− Tokens: 7]"
__label__cb	"Sentence: ""Taylor Swift 's Cat Olivia Benson Chewed Up An Award Belonging To The Real Life Olivia Benson""   [− Tokens: 17]"
__label__not cb	"Sentence: ""I.M.F . Puts Bank Losses From Global Financial Crisis at $ 4.1 Trillion""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Analysis reveals that New York City tunnels are susceptible to attacks""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Discworld author films his battle with Alzheimer 's""   [− Tokens: 8]"
__label__not cb	"Sentence: ""U.S. magazine TV Guide to drop local editions in makeover""   [− Tokens: 10]"
__label__not cb	"Sentence: ""US announces revised limits on use of nuclear weapons""   [− Tokens: 9]"
__label__cb	"Sentence: ""Can You Match The Song Lyrics To The Disney TV Movie""   [− Tokens: 11]"
__label__cb	"Sentence: ""26 Misconceptions All Bi People Want To Set Straight""   [− Tokens: 9]"
__label__cb	"Sentence: ""Here 's How To Not Get Sick When You 're Traveling""   [− Tokens: 11]"
__label__not cb	"Sentence: ""In Canada , Helping Avert Attack on a British School""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Yankees Fans Top Mets Fans in City , Poll Finds""   [− Tokens: 10]"
__label__cb	"Sentence: ""12 People Who Regret Asking The Internet For Help In 2015""   [− Tokens: 11]"
__label__not cb	"Sentence: ""U.S. senators reach compromise on use of filibuster""   [− Tokens: 8]"
__label__not cb	"Sentence: ""At Americas Summit , Leaders to Press U.S .""   [− Tokens: 9]"
__label__cb	"Sentence: ""17 Insanely Brilliant Ways To Hide Alcohol In Your Outfit""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Speculation About Where Clinton Will Travel First""   [− Tokens: 7]"
__label__cb	"Sentence: ""These NSFW Chain Texts Teens Are Sending Each Other Will Make Your Jaw Drop""   [− Tokens: 14]"
__label__not cb	"Sentence: ""Boeheim as Fund-Raiser Outdoes Boeheim as Coach""   [− Tokens: 7]"
__label__cb	"Sentence: ""21 Dinners You Only Need 20 Minutes To Make""   [− Tokens: 9]"
__label__cb	"Sentence: ""We Did Things Men Stereotypically Do And Here 's How It Went""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Under-reporting of human Bird Flu infections poses worldwide threat""   [− Tokens: 9]"
__label__cb	"Sentence: ""14 People Revolutionising India 's Fight For LGBT Rights""   [− Tokens: 9]"
__label__cb	"Sentence: ""38 Questions From "" Friday Night Lights "" We Still Need An Answer To""   [− Tokens: 14]"
__label__cb	"Sentence: ""We Know Which GIF Will Make You Laugh Based On Your Birth Month""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Police officer killed as car bomb explodes in Omagh , Northern Ireland""   [− Tokens: 12]"
__label__not cb	"Sentence: ""US unemployment rate reaches 9.8 %""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Reports : Design flaw caused Minneapolis , Minnesota bridge to collapse""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Tips for Using Compact Fluorescent Bulbs""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Illinois Fair Map Amendment could die before appearing on ballot""   [− Tokens: 10]"
__label__cb	"Sentence: ""8 Trans Tropes We Need To Retire In 2016""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Sony restructuring plan includes 10,000 job cuts""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Phillies Pitchers of Old Revel in Past and Present""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Sotomayor Leaves Passion Behind""   [− Tokens: 4]"
__label__cb	"Sentence: ""15 Iconic Items For Everyone Who Loves Kim Kardashian 's Crying Face""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Venture Capital Investment Sinks to Lows Not Seen Since 1997""   [− Tokens: 10]"
__label__cb	"Sentence: ""15 Charts Anyone Who Has Taken A Shower Can Relate To""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Facebook takes down groups supporting Austin crash pilot""   [− Tokens: 8]"
__label__cb	"Sentence: ""If You Have Never Seen "" Star Wars "" Before""   [− Tokens: 10]"
__label__cb	"Sentence: ""Which Of Santa 's Reindeer Are You Based On Your Zodiac Sign""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Adding Up the Toll of a Longer Season""   [− Tokens: 8]"
__label__not cb	"Sentence: ""On Board Air Force One""   [− Tokens: 5]"
__label__cb	"Sentence: ""How Well Do You Remember "" I Know What You Did Last Summer """"   [− Tokens: 14]"
__label__cb	"Sentence: ""Can We Guess How Many Times You Had Sex In 2015""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Toronto police announce arrests of 96 people in drug-trafficking investigation""   [− Tokens: 10]"
__label__not cb	"Sentence: ""4 Aid Workers Abducted in Somalia""   [− Tokens: 6]"
__label__not cb	"Sentence: ""FDA warning on Honduran cantaloupes after salmonella outbreaks""   [− Tokens: 8]"
__label__cb	"Sentence: ""Which Zodiac Sign Are You Most Compatible With""   [− Tokens: 8]"
__label__cb	"Sentence: ""35 Celebrity Photos You Did n't See On TV At The MTV EMAs""   [− Tokens: 13]"
__label__not cb	"Sentence: ""US rapper Nate Dogg dies at age 41""   [− Tokens: 8]"
__label__cb	"Sentence: ""Can We Guess Your Zodiac Sign From The Animal You Choose""   [− Tokens: 11]"
__label__cb	"Sentence: ""37 All Too Real Things Every Parent Says""   [− Tokens: 8]"
__label__cb	"Sentence: ""15 Places You Should Eat Korean Food In London""   [− Tokens: 9]"
__label__not cb	"Sentence: ""U.S. Scrambles for Information on Iran""   [− Tokens: 6]"
__label__cb	"Sentence: ""Can We Guess What Kind Of Porn You Like""   [− Tokens: 9]"
__label__cb	"Sentence: ""Let 's Try Some Improv In The Comments Section""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Canadian news does n't interest Prime Minister , prefers to watch American""   [− Tokens: 12]"
__label__cb	"Sentence: ""23 People Who 've Just Done Their Job Beautifully""   [− Tokens: 9]"
__label__cb	"Sentence: ""This Two-Question Quiz Will Tell You Which Scary Movie To Watch""   [− Tokens: 11]"
__label__not cb	"Sentence: ""New York Doctors Race to Abide by In-Office Surgery Law""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Rhode Island District Court freezes Palestinian Authority assets in the US""   [− Tokens: 11]"
__label__cb	"Sentence: ""A Public Safety Reminder To Throw Out Old Singing Birthday Cards""   [− Tokens: 11]"
__label__cb	"Sentence: ""How It Feels To Have A Crush""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Tanks , APCs deployed to presidential palace in Cairo , Egypt after deadly clashes""   [− Tokens: 14]"
__label__cb	"Sentence: ""Easy DIY Halloween Nails""   [− Tokens: 4]"
__label__not cb	"Sentence: ""Winning British EuroMillions lottery ticket worth £ 56 million claimed""   [− Tokens: 10]"
__label__cb	"Sentence: ""Are You More Chanel Oberlin Or Chanel Simmons""   [− Tokens: 8]"
__label__cb	"Sentence: ""21 Things Anyone Who Has Ever Been A Student Can Relate To""   [− Tokens: 12]"
__label__cb	"Sentence: ""Can You Identify The 2015 Hit Song From Just One Lyric""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Inter Milan 's tour of England back on""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Microsoft launches MSN adCenter""   [− Tokens: 4]"
__label__not cb	"Sentence: ""Frito-Lay Makes a New Pitch to Women""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Unlikely Ally for Residents of West Bank""   [− Tokens: 7]"
__label__not cb	"Sentence: ""China overtakes Germany as world 's biggest exporter""   [− Tokens: 8]"
__label__cb	"Sentence: ""Which "" Team Fortress 2 "" Character Are You""   [− Tokens: 9]"
__label__cb	"Sentence: ""17 Embarrassing Church Horror Stories That 'll Make You Cringe""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Italian ambassador to South Africa dies in accident""   [− Tokens: 8]"
__label__cb	"Sentence: ""23 Words Everyone Should Stop Saying Immediately""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Australian Paralympians cycling around Fiji for people with disabilities""   [− Tokens: 9]"
__label__cb	"Sentence: ""Actor Siddharth Does n't Want Us To Call Him A Hero , But He 's Leaving Us No Choice""   [− Tokens: 19]"
__label__not cb	"Sentence: ""Roger Federer wins Australian Open""   [− Tokens: 5]"
__label__cb	"Sentence: ""The Evolution Of Michael Clifford 's Hair""   [− Tokens: 7]"
__label__cb	"Sentence: ""Jon Snow Danced On TV To Drake 's "" Hotline Bling "" And It Made People 's Christmas""   [− Tokens: 18]"
__label__not cb	"Sentence: ""Third party U.S. presidential candidates hold debate""   [− Tokens: 7]"
__label__cb	"Sentence: ""Prince Harry And Harry Styles Met And All Our Harry Dreams Came True""   [− Tokens: 13]"
__label__cb	"Sentence: ""21 Photos That Prove Scotland Is A Fictional Country""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Amid Passion and Grief , Reminders That Italy Remains a Sleeping Giant""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Wikipedia plans to introduce new editing restrictions on articles""   [− Tokens: 9]"
__label__cb	"Sentence: ""Ariana Grande Flawlessly Shut Down Sexist Comments In A Radio Interview""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Japan 's Air Self-Defense chief fired over essay on wartime history""   [− Tokens: 11]"
__label__cb	"Sentence: ""16 Excellent Alternatives To Netflix And Chill""   [− Tokens: 7]"
__label__cb	"Sentence: ""Controversial Boxer Tyson Fury Stripped Of Heavyweight Title Just Two Weeks After Winning It""   [− Tokens: 14]"
__label__cb	"Sentence: ""Here 's A Look Inside This Adult Coloring Book About The Beauty Of Natural Hair""   [− Tokens: 15]"
__label__cb	"Sentence: ""Should You Be Best Friends With Katy Perry Or Taylor Swift""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Georgian President declares country is in ' state of war '""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Scandal Topples Chief of Deutsche Bahn""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Re-evaluation of National Security Ordered""   [− Tokens: 5]"
__label__cb	"Sentence: ""13 Songs You Probably Liked Before Your Feminist Awakening""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Tennis star Sharapova out of Olympics""   [− Tokens: 6]"
__label__cb	"Sentence: ""How Well Do You Remember The Lyrics To "" School Of Rock """"   [− Tokens: 13]"
__label__cb	"Sentence: ""17 Mindblowing Ways To Eat Bagels""   [− Tokens: 6]"
__label__cb	"Sentence: ""Can You Match These Taylor Swift Songs To Their Albums""   [− Tokens: 10]"
__label__cb	"Sentence: ""24 Times Jess From "" New Girl "" Was 100 % Actually You""   [− Tokens: 13]"
__label__cb	"Sentence: ""Apparently Chance The Rapper Is Going To Be On Kanye 's New Album""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Zimbabwe may face famine due to wilting crops , organisation says""   [− Tokens: 11]"
__label__cb	"Sentence: ""Which TV Drama Leading Lady Are You""   [− Tokens: 7]"
__label__cb	"Sentence: ""In Memoriam : Shia LaBeouf 's Beautiful , Gorgeous Rattail""   [− Tokens: 10]"
__label__cb	"Sentence: ""21 Calendars To Get You Excited For 2016""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Fire kills six in Baltimore , United States""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Layers of Armed Forces Wielding Power of Law""   [− Tokens: 8]"
__label__cb	"Sentence: ""Here 's What Happened When Twentysomethings Tried Cooking Their Family Recipes For The First Time""   [− Tokens: 15]"
__label__cb	"Sentence: ""Women React To Awful Sex Advice Throughout History""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Australian Treasury related agencies spend 17000 AUD on massages in 2004""   [− Tokens: 11]"
__label__cb	"Sentence: ""You Need To Listen To This Ukulele Cover Of Selena Gomez 's "" Hands To Myself """"   [− Tokens: 17]"
__label__cb	"Sentence: ""This New Infographic Shows Exactly Why You Need To Get Tested""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Steelers Owner Dan Rooney Turns His Business Into a Family""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Criminal charges filed in Nov. 19 NBA brawl""   [− Tokens: 8]"
__label__cb	"Sentence: ""Which "" Friday Night Lights "" Guy Are You""   [− Tokens: 9]"
__label__cb	"Sentence: ""Why You Should n't Have A Smartphone""   [− Tokens: 7]"
__label__cb	"Sentence: ""17 Texts That Sum Up Being Drunk""   [− Tokens: 7]"
__label__cb	"Sentence: ""This Is What It 's Like To Have Hypochondria""   [− Tokens: 9]"
__label__not cb	"Sentence: ""African troops invade rebel-held island of Anjouan""   [− Tokens: 7]"
__label__not cb	"Sentence: ""A Calmer Iraq Takes Another Try at the Ballot""   [− Tokens: 9]"
__label__cb	"Sentence: ""How Well Do You Remember The Names Of These ' 00 Disney Online Games""   [− Tokens: 14]"
__label__cb	"Sentence: ""These Grandmas Played Recent College Grads In Flip Cup And It 's Everything""   [− Tokens: 13]"
__label__cb	"Sentence: ""12 Oversized Animals From Your Childhood""   [− Tokens: 6]"
__label__cb	"Sentence: ""35 Awesome Reasons To Visit Denver , Colorado""   [− Tokens: 8]"
__label__not cb	"Sentence: ""French teacher returns home after being held in Iran for ten months""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Debate Erupts Over Building Plan by Muslim School in Virginia""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Wikinews interviews Kevin Baugh , president of the Republic of Molossia""   [− Tokens: 11]"
__label__not cb	"Sentence: ""2 Somali-Americans Charged With Aiding Terror""   [− Tokens: 6]"
__label__not cb	"Sentence: ""Korean Peninsula on the ' brink of war ' : DPRK""   [− Tokens: 11]"
__label__cb	"Sentence: ""This Video Might Ruin Christmas For You""   [− Tokens: 7]"
__label__cb	"Sentence: ""Is 2016 The Year You Stop Being Single""   [− Tokens: 8]"
__label__cb	"Sentence: ""This Is Why Ramen Has Never Looked So Good""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Anniversaries for Tibet and Tiananmen Square Have China on Edge""   [− Tokens: 10]"
__label__cb	"Sentence: ""Which Character From "" Dance Academy "" Are You""   [− Tokens: 9]"
__label__not cb	"Sentence: ""U.S. Vice President Biden 's mother dies , aged 92""   [− Tokens: 10]"
__label__cb	"Sentence: ""Which Dad Falling Off A Hoverboard Are You""   [− Tokens: 8]"
__label__cb	"Sentence: ""Are You More Of An Earthling Or An Alien""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Space Shuttle Endeavour lands in California""   [− Tokens: 6]"
__label__not cb	"Sentence: ""US Marine charged with rape of Japanese girl""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Main UN compound in Gaza shelled with ' white phosphorus'""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Saudi Arabia fears Hajj swine flu outbreak as four pilgrims die""   [− Tokens: 11]"
__label__cb	"Sentence: ""Ask Sarah Jessica Parker Anything You 've Ever Wanted To Know About Her""   [− Tokens: 13]"
__label__cb	"Sentence: ""This Is What It Looks Like To Graduate 79 Years Late""   [− Tokens: 11]"
__label__cb	"Sentence: ""This Groom Saved A Guest 's Life At His Wedding""   [− Tokens: 10]"
__label__cb	"Sentence: ""Name That Disney Cat""   [− Tokens: 4]"
__label__not cb	"Sentence: ""Drought Adds to Hardships in California""   [− Tokens: 6]"
__label__cb	"Sentence: ""Here 's The Trailer For "" Trolls "" Starring Anna Kendrick And Justin Timberlake""   [− Tokens: 14]"
__label__cb	"Sentence: ""If You Were A Herb , What Would Your Name Be""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Tour de France : Sandy Casar wins stage 18""   [− Tokens: 9]"
__label__cb	"Sentence: ""Can You Match The Selena Gomez Music Video To Its YouTube Comment""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Farmers block main road in South Italy""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Red Cross member abducted in Darfur , Sudan""   [− Tokens: 8]"
__label__not cb	"Sentence: ""US and South Korea to conduct naval exercises in response to warship sinking""   [− Tokens: 13]"
__label__cb	"Sentence: ""11 Sex Toy Stories That Will Make You Cringe""   [− Tokens: 9]"
__label__cb	"Sentence: ""19 Reasons To Be Thankful For Your Dog""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Illegal version of Star Wars III hits the internet hours after world-premiere""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Wikinews interviews Joe Schriner , Independent U.S. presidential candidate""   [− Tokens: 9]"
__label__cb	"Sentence: ""This Is What Happens When You 're A Black Girl Who Ca n't Dance""   [− Tokens: 14]"
__label__not cb	"Sentence: ""Former Beatle set for Quebec City concert amid protests""   [− Tokens: 9]"
__label__cb	"Sentence: ""Which Porn Parody Should You Star In Based On Your Zodiac Sign""   [− Tokens: 12]"
__label__cb	"Sentence: ""47 Drake Lyrics For When You Need An Instagram Caption""   [− Tokens: 10]"
__label__cb	"Sentence: ""17 Dogs Who Just KNOW""   [− Tokens: 5]"
__label__cb	"Sentence: ""14 Detention Slips That Were Well Deserved""   [− Tokens: 7]"
__label__cb	"Sentence: ""We Ate Burger King 's Black Whopper To See If It Would Turn Our Poop Green""   [− Tokens: 16]"
__label__not cb	"Sentence: ""New Jersey Native Helps Italy Defeat United States""   [− Tokens: 8]"
__label__cb	"Sentence: ""Tell Us About Yourself ( ie ) : Taylor Kinney""   [− Tokens: 10]"
__label__not cb	"Sentence: ""China to Investigate French Company Over Claims of Tainted Formula""   [− Tokens: 10]"
__label__cb	"Sentence: ""A 65-Year-Old Man 's Typewriter Was Destroyed By An Angry Cop , And The Internet Got Him A New One""   [− Tokens: 20]"
__label__not cb	"Sentence: ""British tourists missing in Pichilemu , Chile""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Robert Gates hopes to continue US troop cuts in Iraq""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Search for child abductor continues in Australia""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Musical Show of Unity Upsets Many in Israel""   [− Tokens: 8]"
__label__cb	"Sentence: ""Lady Gaga Modeled For Marc Jacobs And Stole The Damn Show""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Protesters rally in Beirut""   [− Tokens: 4]"
__label__cb	"Sentence: ""This Grandma Just Hit The Sickest Beer Pong Shot Of 2016""   [− Tokens: 11]"
__label__cb	"Sentence: ""17 Mouthwatering Ways To Have A Love Affair With Strawberries""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Timeline Stretches 62 Years , From Robinson to Obama""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Gas Dispute Runs Deeper Than Pipes , Experts Say""   [− Tokens: 9]"
__label__cb	"Sentence: ""We Know How Old You Feel And How Old You Actually Are Based On Your Chinese Zodiac""   [− Tokens: 17]"
__label__not cb	"Sentence: ""Iraqi Soccer Team Finally Returns Home""   [− Tokens: 6]"
__label__cb	"Sentence: ""15 Reunion Destinations Your College BFFs Can All Agree On""   [− Tokens: 10]"
__label__cb	"Sentence: ""20 "" Game Of Thrones "" Questions That Are Impossible To Answer""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Joblessness Rises as Orders and Home Sales Fall""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Political fallout from the sacking of Professor David Nutt gathers momentum""   [− Tokens: 11]"
__label__not cb	"Sentence: ""China Outlines Plans for Making Electric Cars""   [− Tokens: 7]"
__label__cb	"Sentence: ""12 Painfully Beautiful Poems That Will Give You So Many Feelings""   [− Tokens: 11]"
__label__cb	"Sentence: ""Which T.S . Eliot Poem Are You""   [− Tokens: 7]"
__label__not cb	"Sentence: ""The Fall and Rise of the Right Whale""   [− Tokens: 8]"
__label__cb	"Sentence: ""11 People Who Are So Fucking Wrong It 's Not Even Funny""   [− Tokens: 12]"
__label__cb	"Sentence: ""Let 's Be Honest , GOP Candidate Lindsey Graham Has Dazzlingly Beautiful Eyes""   [− Tokens: 13]"
__label__cb	"Sentence: ""17 Things You Should Never Say To A Female Football Fan""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Large earthquake shakes Greece""   [− Tokens: 4]"
__label__cb	"Sentence: ""This Woman Made A Robot To Help Her Apply Lipstick And It 's Hilariously Bad""   [− Tokens: 15]"
__label__cb	"Sentence: ""The History Of Chocolate Will Make You Want To Go Out And Get A Bar Right Now""   [− Tokens: 17]"
__label__cb	"Sentence: ""This Comic About Kylo Ren And Chewbacca Will Wreck You""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Politicians and protesters prepare for G20 summit""   [− Tokens: 7]"
__label__cb	"Sentence: ""Prince William Gives Emotional And Rare Speech About Princess Diana""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Ad Revenue Down , CBS Posts Profit Drop of 52 %""   [− Tokens: 11]"
__label__cb	"Sentence: ""23 Things You 'll Know All Too Well If You 've Been On A Girls Holiday""   [− Tokens: 16]"
__label__cb	"Sentence: ""The Year Of The Snail""   [− Tokens: 5]"
__label__not cb	"Sentence: ""Villanova Is Too Much for Blue Devils""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Taiwanese political parties propose "" anti-invasion "" laws""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Driver dies after truck falls onto railway line in County Durham , England""   [− Tokens: 13]"
__label__cb	"Sentence: ""This Penguin Couple Had A Better Valentine 's Day Than You""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Two missing after severe thunderstorm in St. Paul , Minnesota""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Troops Arrest an Awakening Council Leader in Iraq , Setting Off Fighting""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Obama Voices Optimism on the Economy""   [− Tokens: 6]"
__label__not cb	"Sentence: ""U.S. Seeks to Reduce Ship Emissions in Coastal Areas""   [− Tokens: 9]"
__label__cb	"Sentence: ""Here 's What A Live TV Production Of "" Grease 2 "" Should Look Like""   [− Tokens: 15]"
__label__cb	"Sentence: ""Guys Had A Slumber Party For The First Time And Loved It""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Airplane crash in Brazil kills 24""   [− Tokens: 6]"
__label__cb	"Sentence: ""18 Cheese Jokes That Are So Dumb They 're Actually Genius""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Irish Nationalist Charged in Killing of 2 Britons""   [− Tokens: 8]"
__label__cb	"Sentence: ""12 Insanely Easy DIY Christmas Treats That 'll Spread Some Holiday Cheer""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Controversy erupts over German Anarchist Pogo Party 's campaign ad""   [− Tokens: 10]"
__label__not cb	"Sentence: ""Former first lady of India Janaki Venkataraman dies at 89""   [− Tokens: 10]"
__label__not cb	"Sentence: ""NFL : Cowboys cornerback Pacman Jones ca n't discuss police incident""   [− Tokens: 11]"
__label__cb	"Sentence: ""Ruby Rose Is Not Happy At All About These Revealing Photos Being Published""   [− Tokens: 13]"
__label__not cb	"Sentence: ""Madoff Never Made Supposed Investments""   [− Tokens: 5]"
__label__not cb	"Sentence: ""Saudi Arabia resumes livestock trade with Somalia""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Europe Said to Delay Decision on Airbus A400M""   [− Tokens: 8]"
__label__not cb	"Sentence: ""Post-mortem examination reveals Stephen Gately "" died of natural causes """"   [− Tokens: 11]"
__label__cb	"Sentence: ""19 Things All People With Trust Issues Will Understand""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Greek opposition attacks government on wildfires tragedy""   [− Tokens: 7]"
__label__not cb	"Sentence: ""Capitol Hill Democrats hold informal hearing on Plame leak""   [− Tokens: 9]"
__label__not cb	"Sentence: ""Priest charged in exorcism death""   [− Tokens: 5]"
__label__not cb	"Sentence: ""Cape Verde to launch first public university , with Brazil 's support""   [− Tokens: 12]"
__label__not cb	"Sentence: ""Brown Backtracks , Saying Iraq Panel Can Hold Some Open Hearings""   [− Tokens: 11]"
__label__not cb	"Sentence: ""Brothels Ask to Be Taxed , but Official Sees a Catch""   [− Tokens: 11]"
__label__cb	"Sentence: ""22 Of The Most Powerful Photos Of This Week""   [− Tokens: 9]"
